question_id,question_id_individual,question_individual,token_count
286cb632-a153-42c4-91f3-cb7177fa125b,286cb632-a153-42c4-91f3-cb7177fa125b__B,Ich wollte mal fragen ob es mit dieser Steckdose funktioniert oder ob das nicht gehen wird ?,16
992b1cc2-f8cc-4313-ba44-f0c1e0dac35e,992b1cc2-f8cc-4313-ba44-f0c1e0dac35e__B,Ich wollte mal fragen was euch dazu bewegt hat eure Rüden zu kastrieren wenn keine medizinische notwendigkeit bestand ?,18
e13237a2-9e73-432e-a819-fab7ed5b40e4,e13237a2-9e73-432e-a819-fab7ed5b40e4__B,Ich wollte nun fragen ob jemand evtl eine Lösung für das Problem hat ?,13
a0202985-2c17-4362-a5a4-51f39fd90404,a0202985-2c17-4362-a5a4-51f39fd90404__A,Ich wollte samstag nach kosovo fliegen aber finde mein kosovarischen pass nicht ?,12
ceef770e-311e-49f1-ab29-6f523f535978,ceef770e-311e-49f1-ab29-6f523f535978__B,ich wollte wissen ob ihr kleine oder grosse brätchrn mehr mögt ?,11
50098fdc-6821-4815-9482-743a8e3f4586,50098fdc-6821-4815-9482-743a8e3f4586__C,Ich würde das gerne in einem Gedicht verwenden . . . Im Alltag würde ich das Wort nicht gebrauchen doch in einem Gedicht ?,20
d3e7ab50-2cc2-46a0-acf8-e036e69cb290,d3e7ab50-2cc2-46a0-acf8-e036e69cb290__B,Ich würde gerne in 1 bis 2 Jahren den A1 Führerschein machen und würde gerne wissen wie teuer das etwa wird ?,20
43e2cd6e-c127-4c84-bb7e-f4b4249cb2c4,43e2cd6e-c127-4c84-bb7e-f4b4249cb2c4__B,"Ich würde gerne wissen , ob jemand schon mal eine Musselinbluse auf 40 grad gewaschen hat ?",15
25c62427-44b4-49e0-b430-88c1c376f3a4,25c62427-44b4-49e0-b430-88c1c376f3a4__B,Ich würde sehr gern mal wissen wie das mit sexchat so abläuft ?,12
de94f0e2-5fc9-4065-838c-fe9e92eeba2d,de94f0e2-5fc9-4065-838c-fe9e92eeba2d__B,"Ich würde sie gerne ausprobieren , verstehe aber absolut nicht , wie man sie verwendet ?",13
853895fa-d961-4e7c-8a0b-27826a397016,853895fa-d961-4e7c-8a0b-27826a397016__A,Icloud zeigt am Handy 1000 Bilder an aber es sind nur 150 ?,12
000b5470-e65e-4cda-bdc9-4cec8d0d1a37,000b5470-e65e-4cda-bdc9-4cec8d0d1a37__B,Ihr kennt ja sicherlich die Pappblechs ( oder Bleche ?,8
57c36a3f-6aa2-4978-b7a1-7f2b7517ecbc,57c36a3f-6aa2-4978-b7a1-7f2b7517ecbc__C,Im Laufe der Jahre mit 25_26 Jahren im Handwerk ca 4_000 brutto monatlich zu verdienen ?,13
da6549ba-c02d-4d7d-9621-b73fe80c1492,da6549ba-c02d-4d7d-9621-b73fe80c1492__C,"Im Prinzip wäre das doch die ideale Lösung , das Gas für Wohnraumbeheizung zu ersetzen und die Klimakrise zu entschärfen ?",19
5c01601d-aec9-4239-ab33-4e90a5cf360e,5c01601d-aec9-4239-ab33-4e90a5cf360e__B,"Immer wenn ich frage , schauen sie mich nur an und sagen , , dein ernst ?",13
2f432790-798d-4eb7-a34b-77dc5bf3f2a7,2f432790-798d-4eb7-a34b-77dc5bf3f2a7__B,Immer wenn mein Bauch aufgebläht ist sieht mein po kleiner aus ?,11
2bd7049a-e3fe-445b-83e3-443bd1131ceb,2bd7049a-e3fe-445b-83e3-443bd1131ceb__A,Instagram Account Bug - Newsfeed etc . lädt nicht ?,7
9e25a29b-5c0e-41f3-a821-feafe8a7315d,9e25a29b-5c0e-41f3-a821-feafe8a7315d__A,iPad ladekabel geht immer kaputt ?,5
e07e6514-2157-4339-86d1-c666f2accb79,e07e6514-2157-4339-86d1-c666f2accb79__A,"iPhone 11 war in Salzwasser , lädt nur noch extrem langsam ?",10
f6749ffe-ffdf-46c3-9e15-3b3ce02ac176,f6749ffe-ffdf-46c3-9e15-3b3ce02ac176__A,Iphone 12 geht nicht mehr an ?,6
b95eff7d-4c79-49b9-96fc-1bedde430f62,b95eff7d-4c79-49b9-96fc-1bedde430f62__A,iPhone alle Nummern weg kann nicht mehr anrufen usw ?,9
c7989602-018a-4dd6-92f7-1b5ae75a14a0,c7989602-018a-4dd6-92f7-1b5ae75a14a0__A,Irgendwas cooles mit dem man seine Zeit vertreiben kann am PC ?,11
a4b0b825-06b0-4cfc-a588-bd9b3885086c,a4b0b825-06b0-4cfc-a588-bd9b3885086c__B,"Ist der einzig e Unterschied , dass man beim erläutern noch Beispiele dazu nennt , also ist das mit veranschaulichen gemeint ?",19
87a71671-aa32-43a5-8191-9ec05479e80b,87a71671-aa32-43a5-8191-9ec05479e80b__B,"Ist schon wirklich krank das man sich 2022 Gedanken darüber macht , das vielleicht ein Atomkrieg ausbrechen könnte oder ?",18
156d6890-5384-4935-b08c-c06c0749b66c,156d6890-5384-4935-b08c-c06c0749b66c__G,"Jeder Zahlt die Einlage , ich Arbeite als einzigster Angestellter in dem Betrieb erstmal ?",13
7f6d0298-b025-442f-b614-a3163bf44dfb,7f6d0298-b025-442f-b614-a3163bf44dfb__B,Jedoch guck ich gerne mma kämpfe und wollte fragen ob ich mit mma anfangen soll ?,15
8a61c837-6ea3-420a-9fa8-2bfae7ff7b5d,8a61c837-6ea3-420a-9fa8-2bfae7ff7b5d__B,"Jedoch habe ich gehört , dass wenn das Paket von DHL bei mir geliefert wird , dass ich dazu zahlen muss ?",19
198d784e-3c6d-4f86-8e37-980fccabb607,198d784e-3c6d-4f86-8e37-980fccabb607__C,"Jedoch ist jetzt meine Frage , weil die Flecken mehr geworden sind , ob ich mein Handy da noch laden kann ?",19
a2b0eae1-8c76-4ab9-a173-1efa4824eaea,a2b0eae1-8c76-4ab9-a173-1efa4824eaea__B,"Jetzt frage ich mich , ob beim sinken vom DAX um gerade einmal 0_1 , mein Zertifikat direkt Knock-Out alles verliert ?",17
9afd5fae-f789-44d2-a92a-b73c656c7bb2,9afd5fae-f789-44d2-a92a-b73c656c7bb2__B,Jetzt frägt sich der ein oder andere sicherlich und wo ist da jetzt das Problem ?,15
2fd96824-9ca8-46e2-a527-0a86065f15ad,2fd96824-9ca8-46e2-a527-0a86065f15ad__E,"Jetzt hat die aufgehört und nun wollen Rechtsradikale Terrorismus begehen , hä ?",11
f478cb38-d27f-4ae5-89ea-b152986dcb3a,f478cb38-d27f-4ae5-89ea-b152986dcb3a__B,Jetzt hat sich mir die Frage gestellt ob sie diese selbst bezahlen oder von der Schule gestellt bekommen ?,18
390c86c6-9f17-41d9-91e9-bd23450ca775,390c86c6-9f17-41d9-91e9-bd23450ca775__A,Jetzt iphone 12 Pro Max oder auf 14 Pro Max warten ?,11
9caec5e6-ba63-47de-b26b-8e3b18a30687,9caec5e6-ba63-47de-b26b-8e3b18a30687__B,jetzt ist die Frage ob eine PDA bei einer Geburt genauso schmerzhaft ist ?,13
f67052f6-2f06-4086-943a-042aedd9e039,f67052f6-2f06-4086-943a-042aedd9e039__B,"Jetzt ist meine Frage , ob man meine Nase ungefähr so wie auf den Bildern operieren könnte ?",16
11353960-2bb7-45d6-954d-1982dc58192f,11353960-2bb7-45d6-954d-1982dc58192f__B,Jetzt ist meine frage ob mir jemand helfen kann und mir sagen kann wie ich das am besten machen soll ?,20
ce483666-c0e9-49f8-ba77-00f10b71cceb,ce483666-c0e9-49f8-ba77-00f10b71cceb__B,Jetzt meine Frage Bekomme ich noch ALG1 weil mir dann doch automatisch das Kleingewerbe auch gehört oder ?,16
4c6d2014-2a87-4948-8c1d-0f2cb02a597a,4c6d2014-2a87-4948-8c1d-0f2cb02a597a__B,"Jetzt weiß ich nicht wie ich die Aussage zu deuten hab , ob sie mich vorwarnen will , dass sie schluss macht ?",20
fb9f9d5e-dfa5-4a32-a84b-a2608bff39be,fb9f9d5e-dfa5-4a32-a84b-a2608bff39be__C,"Jetzt weiß ich nur nicht sicher , ob man von da auch wirklich alles sieht ?",14
3cbabdd8-1ac7-4149-97dc-4eb60874cb3b,3cbabdd8-1ac7-4149-97dc-4eb60874cb3b__B,Jetzt wollte ich euch fragen darf meine Lehrerin + meine Klasse ohne meiner Zustimmung mir den Sitzplatz wek nehmen ?,18
ca22493e-58c9-40f6-8e18-ea8fce18ed5e,ca22493e-58c9-40f6-8e18-ea8fce18ed5e__B,Jetzt wollte ich fragen ob die Periode mit Tampons schneller vorbei geht ?,12
b396e30d-ea41-463c-b5dd-f4d8868f3519,b396e30d-ea41-463c-b5dd-f4d8868f3519__B,"Jetzt wollte ich mal Fragen , ab wie vielen Jahren der Kopf seine typische Maine Coon Form bekommt ?",17
b1937804-dc60-480b-b63e-26b4cde09ee7,b1937804-dc60-480b-b63e-26b4cde09ee7__A,Junge auf Snapchat will ständig Bilder von mir ?,8
fc3f95e7-c615-456b-a6b7-0c32a84dc653,fc3f95e7-c615-456b-a6b7-0c32a84dc653__A,Junge fragt wer ich bin ?,5
a45c0877-19b6-456d-bebd-8b311c94a0ec,a45c0877-19b6-456d-bebd-8b311c94a0ec__A,Katze macht Kleidung kaputt durch Milchtreten ?,6
aca1cd15-5864-4d36-8c8c-4be14b2e747f,aca1cd15-5864-4d36-8c8c-4be14b2e747f__A,"Katze schmust mit der neuen Katze , aber im nächsten Moment beisst kratzt er ?",13
bdc1c7cd-828a-47bc-9281-40a72cdde327,bdc1c7cd-828a-47bc-9281-40a72cdde327__H,"Keine Ahnung vom Titel des Spiels hier , könnte auch in englisch sein nutze die Computer-Maus um es im Browser zu spielen ?",20
9da81cf1-960a-4fdc-876a-0459cf76937f,9da81cf1-960a-4fdc-876a-0459cf76937f__A,Kind will nicht mit dem Handy spielen aufhören ?,8
8f8332a3-fe3b-4b10-ab7a-24aa0d0c63d1,8f8332a3-fe3b-4b10-ab7a-24aa0d0c63d1__B,"Klar haben Menschen viel zu tun , aber so eine Freundschaft ist doch einseitig , oder ?",14
d21bee20-46b1-4fb2-aee4-316552e11c27,d21bee20-46b1-4fb2-aee4-316552e11c27__A,Kumpel macht mich psychisch krank ?,5
c95b70c4-b819-4005-9439-f8db4cb58a49,c95b70c4-b819-4005-9439-f8db4cb58a49__A,Lasern tut zu fest weh ?,5
eac70ca9-6096-44e5-a364-2931f3e4fae9,eac70ca9-6096-44e5-a364-2931f3e4fae9__A,Lautsprecher Pegel kann nicht angepasst werden ?,6
1f24f023-6edf-401a-9c4c-2ad25ec53315,1f24f023-6edf-401a-9c4c-2ad25ec53315__A,Leben böse Menschen oder gute Menschen länger ?,7
d76e3b74-1894-4d37-95d1-365921b7a31b,d76e3b74-1894-4d37-95d1-365921b7a31b__A,Lego Star Wars The Skywalker Saga funktioniert nicht auf Pc ?,10
9cd9eb53-26c1-4a79-9fbe-9e4b254f07b4,9cd9eb53-26c1-4a79-9fbe-9e4b254f07b4__A,Lehrer antworten mir nicht ( wegen Nachprüfung ) ?,6
b2f63d60-c7d6-44e4-a7f2-60af0395afd6,b2f63d60-c7d6-44e4-a7f2-60af0395afd6__B,"Letzteres suggeriert ja , ich würde nicht von Wise auf mein Konto überweisen sondern eher anderrum ?",15
6add17b5-5cb0-45cd-989b-d4e80d8e4670,6add17b5-5cb0-45cd-989b-d4e80d8e4670__A,Mädchen die einen lieben sagen oft ich hasse dich ?,9
65591688-9ef8-4177-aead-ad783f12442f,65591688-9ef8-4177-aead-ad783f12442f__E,"Man bezahlt ja extra den schnellen Service nicht damit es danach Tage lang im Zoll hängt , oder ?",17
b1b81a96-e995-4af2-be96-117af95a48e8,b1b81a96-e995-4af2-be96-117af95a48e8__D,man fühlt sich echt schon abnormal und uninteressant wenn man einfach nur gemässigt und normal ist ?,16
e91b8c51-f5fe-449c-9133-be667df766e1,e91b8c51-f5fe-449c-9133-be667df766e1__C,"Man muss sich doch nicht in die Arbeit schleppen , wenn es nicht geht oder ?",14
2ca6ef40-ff58-4c22-b40b-dbd0c8b1975b,2ca6ef40-ff58-4c22-b40b-dbd0c8b1975b__C,"Manche sagen es bringt in den Alter nichts , aber dann kann ich es doch trotzdem ohne Probleme nehmen oder ?",19
8ada4e04-400e-42dc-8405-dd3ac2dc9d08,8ada4e04-400e-42dc-8405-dd3ac2dc9d08__C,Manche sagen Vinted aber da zocken die ab oder ?,9
0b99c0d7-7f39-4859-b08d-c8e23d48aa20,0b99c0d7-7f39-4859-b08d-c8e23d48aa20__B,"Manchmal habe ich Augenkontakt mit einer , aber vielleicht verstehe ich das ja auch falsch ?",14
1d8c6689-d1f4-4b2d-b4f4-dce425811ac3,1d8c6689-d1f4-4b2d-b4f4-dce425811ac3__A,Mein Freund äußert verbal nicht seine Liebe ?,7
4bdb807e-e22e-478d-b362-92051ab940c7,4bdb807e-e22e-478d-b362-92051ab940c7__A,Mein Freund hat Depressionen und redet nicht mit mir ?,9
bddd69cc-ae47-49ce-82b1-7a3505b2deee,bddd69cc-ae47-49ce-82b1-7a3505b2deee__A,Mein Freund möchte andere Frauen ?,5
b53b4461-2518-42f4-8254-5d987d598009,b53b4461-2518-42f4-8254-5d987d598009__A,Mein Klassenkamerad hat ein fetten Wagen und ich bin neidisch ?,10
2e24cf84-bd57-48f3-aad9-5d4700e23791,2e24cf84-bd57-48f3-aad9-5d4700e23791__A,Mein Lehrer spricht uns an ?,5
68769f2a-77e1-4f65-b5ad-8b70bdb5b7ec,68769f2a-77e1-4f65-b5ad-8b70bdb5b7ec__A,"Mein Penis tut beim Blasen weh , obwohl sie keine Zähne benutzt ?",11
5fdadcff-9d7a-4e0e-b473-404237d12ef3,5fdadcff-9d7a-4e0e-b473-404237d12ef3__A,Meine Eltern wollen mich aus dem Haus werfen ?,8
4544e6c8-0ca8-4ed8-8757-f1d97971adcf,4544e6c8-0ca8-4ed8-8757-f1d97971adcf__A,Meine Erdbeeren bekommen rote Blätter an den Rändern ?,8
a5a4c24e-ad27-4d57-9823-3062daac02c2,a5a4c24e-ad27-4d57-9823-3062daac02c2__B,"Meine frage , global key kann man in steam de schon aktivieren und hat die deutsche sprachausgabe oder ?",17
a13a84d7-4f1b-4585-96fc-e02ac0e3a757,a13a84d7-4f1b-4585-96fc-e02ac0e3a757__B,"Meine Frage ist , ob ich , während die Person redet , mitreden darf oder nachsprechen muss ?",14
840b504c-2ac2-4532-841e-9aee9e005360,840b504c-2ac2-4532-841e-9aee9e005360__B,"Meine Frage ist es , ob ich nach der Schule eine andere Tätigkeit erledigen muss ?",14
c9e5b510-b2e2-45c6-9560-4090e476a8ce,c9e5b510-b2e2-45c6-9560-4090e476a8ce__B,"Meine Frage ist jetzt , wo ich bei der Light Novell anfangen muss ungefär da wo der Anime endet ?",18
334745cc-2028-4dfa-9c12-6bf99865ea53,334745cc-2028-4dfa-9c12-6bf99865ea53__B,"Meine Frage ist jetzt ob man irgendwie einstellen kann , dass es nur 50 Level anstatt 100 gibt ?",17
b2bba7cb-289d-4657-b53d-fea666adeb40,b2bba7cb-289d-4657-b53d-fea666adeb40__B,"Meine Frage ist nun , ob Lehrer dazu verpflichtet werden können noch neben dem Unterricht etwas für die Schule zu tun ?",20
744726dd-9b6d-4ace-a028-123cc332a7be,744726dd-9b6d-4ace-a028-123cc332a7be__B,"Meine Frage ist nur , wie meine Erfolgschancen stehen wenn ich kontinuierlich dran bleibe ?",13
7c6490c0-3373-4af0-83b5-90ce6bc34d8c,7c6490c0-3373-4af0-83b5-90ce6bc34d8c__B,Meine Frage ist ob es auch private Taufen gibt wo nur die Familie die Taufe miterleben darf ?,17
499f32b5-74c3-4c33-a9e8-e6e5386238bb,499f32b5-74c3-4c33-a9e8-e6e5386238bb__B,"Meine Frage wäre ich könnte die doch eigentlich plotten , also statt Plotterfolie nutzen oder ?",14
302525b9-8005-4280-86c4-cc2465992b9a,302525b9-8005-4280-86c4-cc2465992b9a__B,Meine Frage wäre nun wie lange ich warten müsste bis ich Zwerggarnelen einsetze ?,13
0490ead2-01e9-459d-a1cb-7f5ad2343578,0490ead2-01e9-459d-a1cb-7f5ad2343578__B,Meine Frage wäre ob die jetzt zu klein sind oder schon zu früh sich entwickelt haben ?,16
0696f35c-3862-41f5-b79c-3adb6b4d4add,0696f35c-3862-41f5-b79c-3adb6b4d4add__D,Meine Freunde vermuten er könnte an dem Gedanken mich hat jetzt ein anderer Mann kaputt gehen ?,16
289386f8-92b5-47f9-9aaf-7cf550fb3892,289386f8-92b5-47f9-9aaf-7cf550fb3892__A,Meine Freundin bekommt 3 Euro pro stunde ?,7
50588df9-7b25-4ca7-96e7-c2c23240dd71,50588df9-7b25-4ca7-96e7-c2c23240dd71__A,"Meine Insolvenz wurde schon seit 1 Jahr eröffnet und habe win Pfändungsschutzkonto , wollte was wissen ?",15
b6f78a3e-41ab-4753-b40d-c89d74ef7061,b6f78a3e-41ab-4753-b40d-c89d74ef7061__A,Meine Mutter will mein zimmer gestalten ?,6
b9f9c4c1-567e-4174-af7b-b19b990a79c3,b9f9c4c1-567e-4174-af7b-b19b990a79c3__A,Meine mutter zwingt mich zum arbeiten trotz krankheit ?,8
0f216c37-604e-411f-97a9-c077a606dbf3,0f216c37-604e-411f-97a9-c077a606dbf3__B,"Meine Noten im Hauptfächern sind 3 4 3 , ich wollte fragen ob man damit ausnahmsweise trotztem wechseln könnte ?",18
91ac46e7-cd83-4b2e-8450-bd1cad713a7f,91ac46e7-cd83-4b2e-8450-bd1cad713a7f__A,Meine pädophile neigung wird immer stärker therapie hat mir nicht geholfen ?,11
89ccacd2-83a9-459b-a5bf-eaf3c6162bad,89ccacd2-83a9-459b-a5bf-eaf3c6162bad__B,Meine vorläufige war immer Wie entwickelten sich Guevaras Vorstellung von einer Revolution vor und nach der Kubarevolution ?,17
2ca78470-1b7b-421e-9564-2f727a54df23,2ca78470-1b7b-421e-9564-2f727a54df23__C,"Meinungsfreiheit hin oder her , sowas geht doch einfach nicht oder ?",10
3ae7b7d1-c10b-463a-a4b8-212934c0351b,3ae7b7d1-c10b-463a-a4b8-212934c0351b__B,"Mich interessiert , ob die Schamhaare immer die gleiche Farbe haben wie die Haare ?",13
521aa11a-12d6-4362-85c6-6439dcf1d7a8,521aa11a-12d6-4362-85c6-6439dcf1d7a8__B,Mich interessiert es nur ob man ICOS Sticks wie Filterlose Zigaretten rauchen kann ?,13
75d4c6ab-7678-4b9a-a718-f6759e91934e,75d4c6ab-7678-4b9a-a718-f6759e91934e__D,"Mich würde auch interessieren , wie das Vorstellungsgespräch abläuft , auf was genau kann ich mich da vorbereiten ?",16
fd42ae4b-efa1-4ab2-adfa-6e1f99b587e8,fd42ae4b-efa1-4ab2-adfa-6e1f99b587e8__A,Minecraft Marketplace lässt sich nicht öffnen ?,6
1919b186-8ddb-4773-87d6-8928dad965fd,1919b186-8ddb-4773-87d6-8928dad965fd__B,Mir ist das super peinlich ?,5
3e876427-14a1-4b3a-9cc4-e1863910c731,3e876427-14a1-4b3a-9cc4-e1863910c731__A,mir ist extrem kalt obwohl es nicht kalt ist ?,9
16e6e0f8-9523-419d-8298-f76e90bed72c,16e6e0f8-9523-419d-8298-f76e90bed72c__A,Mitbewohner räuspert sich ständig und schnäuzt trompetend ?,7
d95f602a-0be1-4428-8f9d-82473298074f,d95f602a-0be1-4428-8f9d-82473298074f__B,"Mittlerweile bin ich bei 87kg , ich verliere aber die Lust immer wieder dran , obwohl ich es doch selber will ?",20
32f0a7e2-1dd2-442b-aa1a-253c2f55b527,32f0a7e2-1dd2-442b-aa1a-253c2f55b527__C,"Möchte halt sehr gerne wissen , wie sie dazu steht ?",9
e8a18fb8-1137-4072-907a-c42a8b915c37,e8a18fb8-1137-4072-907a-c42a8b915c37__B,Möchte in den nächsten 3 Monaten gerne ein Fortschritt sehen ?,10
aad5b5d9-3d99-4b69-b029-4ebf16f6c306,aad5b5d9-3d99-4b69-b029-4ebf16f6c306__B,Möchte mir gerne die Haare färben aber weiß nicht welche Farbe das sein könnte hellbraun ?,15
c5a0b005-a85f-423e-a780-f85dac71c71a,c5a0b005-a85f-423e-a780-f85dac71c71a__A,Modpack Save stürzt beim starten ab ?,6
904abe8c-9752-49c7-a5cc-76817df1ccc2,904abe8c-9752-49c7-a5cc-76817df1ccc2__B,Möglicherweise würden dann aber tausende russische und ukrainische Soldaten nicht sterben ?,11
f3277def-7f40-4af9-abee-59a9fa800e37,f3277def-7f40-4af9-abee-59a9fa800e37__B,"Moin , ich wollte wissen was euer Lieblings Fach in der Schule war ?",12
07f7b08d-6ac1-4d50-85ce-e7662a8ba4f5,07f7b08d-6ac1-4d50-85ce-e7662a8ba4f5__B,Muss ich einfach nur die neuen reinstecken und dann sollte es klappen oder ?,13
ee36cd08-ef7e-43ce-b233-cf427fe14248,ee36cd08-ef7e-43ce-b233-cf427fe14248__C,"Muss ich mich wohl mit abfinden , oder ?",7
5a2006b0-578c-499f-a033-ecfc9043cd4c,5a2006b0-578c-499f-a033-ecfc9043cd4c__A,Nachbar lässt aggressiven Hund frei laufen Fall für Tierschutz oder Polizei ?,11
894dad31-80ad-47a8-8f90-cdfcbf1745f0,894dad31-80ad-47a8-8f90-cdfcbf1745f0__B,"Nehmen Sie Stellung zur folgenden Aussage , , zum Staunen verführt jedoch nicht das Außergewöhnliche , sondern das Gewöhnliche ?",16
0065df58-b192-4d21-9c8d-03e7c1d06644,0065df58-b192-4d21-9c8d-03e7c1d06644__A,Neues Parfüm riecht nach Alkohol ?,5
0253dbdf-0171-462f-8286-6e6457b3a9cc,0253dbdf-0171-462f-8286-6e6457b3a9cc__A,Nintendo Switch online funktioniert nicht ?,5
027b911d-572c-4536-a780-2883220bdf43,027b911d-572c-4536-a780-2883220bdf43__D,Nun bin ich mir sehr unsicher ob ich wirklich körperlich etwas habe ob es etwas psychisches ist ?,17
d1044712-7f2b-4fa9-b025-c5a3e9526066,d1044712-7f2b-4fa9-b025-c5a3e9526066__B,"Nun frage ich mich , ob das weiß von Knoxhult wohl zu dem veddinge weiß passt ?",15
84076f75-8557-4c0e-8697-b28c66cbb172,84076f75-8557-4c0e-8697-b28c66cbb172__B,"Nun frage ich mich , ob so eine Aufforderung ausreicht und gleichzustellen ist mit einer richtig vertraglichen NDA auf Papier ?",19
464ed93d-f4fd-4d48-a738-92779e4e1796,464ed93d-f4fd-4d48-a738-92779e4e1796__B,"Nun ist meine Frage , ob ich auch ein FSJ machen kann und es annerkannt wird ?",15
8c7c187b-43b2-4bf5-9491-f91638172118,8c7c187b-43b2-4bf5-9491-f91638172118__B,Nun jetzt reagiert er mit Was willst du von mir ?,10
80ae46fa-1a49-4c05-af8b-363fe1c7df3b,80ae46fa-1a49-4c05-af8b-363fe1c7df3b__B,"Nun kann man dort nicht mit Bargeld bezahlen , also wollte ich fragen ob es Gutscheine gibt ?",16
3ba8b8d8-5ebc-47d1-8dfd-db7fcd254710,3ba8b8d8-5ebc-47d1-8dfd-db7fcd254710__B,"Nun soll ich fusselfreie Wattepads und weiche Verbände benutzen , damit die Wunde heilen kann ?",14
41d31bfa-80b5-4829-8200-6e680faedd5e,41d31bfa-80b5-4829-8200-6e680faedd5e__B,"Nun stell ich mir aber die Frage , ob es sich lohnt sich da extra ein Geschäftsaccount zu erstellen ?",18
86586a5a-d0f3-4778-8b21-92f7911530e4,86586a5a-d0f3-4778-8b21-92f7911530e4__B,Nur ich will wissen warum ich träume von ihr ab und zu ?,12
a6dc0efc-9b35-46db-af51-65992d52a91c,a6dc0efc-9b35-46db-af51-65992d52a91c__A,Oberschenkel tut weh beim pushen ?,5
03ef7d55-5b2d-4bef-8d19-81bceb175d23,03ef7d55-5b2d-4bef-8d19-81bceb175d23__B,"Obwohl ich jeden Tag genau die gleiche Menge esse , nehme ich zu ?",12
0389a68c-3408-4515-a8b9-705036bfee57,0389a68c-3408-4515-a8b9-705036bfee57__A,"Obwohl ich mich oft einsam fühlte , möchte ich die Erfahrungen nicht missen , die ich während meines Aufenthaltes im Ausland machte ?",20
e44d98e0-c34d-4493-bb77-b4a9ba9b4ddf,e44d98e0-c34d-4493-bb77-b4a9ba9b4ddf__A,Oculus Controller hört sich komisch an ?,6
2e53ad9f-d66a-43fc-8599-6ba6d15dedb4,2e53ad9f-d66a-43fc-8599-6ba6d15dedb4__C,Oder lieber andere Marke weil Hollister ist voll out uncool oder oder ?,12
5cd2364f-318c-4a7c-a19b-a53625f5977c,5cd2364f-318c-4a7c-a19b-a53625f5977c__B,Ohne ein Blatt vor den Mund zu nehmen sagte sie Du bist Lesbe ?,13
de9e9015-d542-4404-b8a1-d5dc68afe878,de9e9015-d542-4404-b8a1-d5dc68afe878__B,Paar Stunden ging alles gut doch jetzt wird mir schlecht und schwindelig ?,12
7d800a6e-a715-4426-ae64-601c72863c63,7d800a6e-a715-4426-ae64-601c72863c63__A,"Pc Game freezt manchmal , brummt und geht dann wieder ganz normal weiter ?",12
b15b4e97-f999-4024-8f05-a62965c82df1,b15b4e97-f999-4024-8f05-a62965c82df1__A,Philipps OLED Fernseher setzt sich immer wieder zurück ?,8
9e734620-7e37-437e-a89e-fb56ef47afec,9e734620-7e37-437e-a89e-fb56ef47afec__A,Playstation Network geht nicht wegen verifizierungs code ?,7
2217c12c-c798-4c98-bcf6-b135f5e4d1fe,2217c12c-c798-4c98-bcf6-b135f5e4d1fe__A,Plötzlich bildet sich ein weicher Sack am Hals meines Hundes ?,10
6ca88248-b45c-4b2f-be2e-9f6d0ffc3a74,6ca88248-b45c-4b2f-be2e-9f6d0ffc3a74__A,Post Österreich stellt auch samstags zu ?,6
a5cecadc-81d7-4782-8756-1c2d4656310f,a5cecadc-81d7-4782-8756-1c2d4656310f__C,"Problem ich bin nicht auf zack , vielleicht schätze ich Menschen zu wenig ?",12
b96e337d-86ae-41f9-aa80-9ba45f9b82ee,b96e337d-86ae-41f9-aa80-9ba45f9b82ee__C,"PS Ich war vor 4 Tagen im Ausgang , vielleicht kann es daran liegen ?",13
b6b7ea35-f2e7-417c-a7ab-a7caa0404925,b6b7ea35-f2e7-417c-a7ab-a7caa0404925__A,Rocket League mit PS5 Controller wird von Steam ruiniert ?,8
bc7d2399-7bde-4c42-8f50-5f21d34aa2d7,bc7d2399-7bde-4c42-8f50-5f21d34aa2d7__A,"Roller dreht sehr hoch , fährt aber nur um die 20 km/h ?",12
3c795531-ea0b-4e1d-82a3-c17ffc740937,3c795531-ea0b-4e1d-82a3-c17ffc740937__A,Roller hat keine Leistung außer bei bestimmten Winkel des Gasgriffes dann schafft er geradeaus aber auch nur 20km/h ?,18
